model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.1735018193721771,-0.8332222104072571,1.4831748008728027,0.625,-0.1519470177590847,-0.07380256801843643,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.8312152028083801,-0.677549421787262,1.8967927694320679,0.75,0.024551364593207836,0.06783818453550339,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.1671175956726074,-0.8497282266616821,1.521829068660736,0.875,-0.05088306777179241,-0.044847261160612106,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.0306329131126404,-0.7980591058731079,1.6807097792625427,1.875,-0.009230230003595352,0.04263415187597275,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,1,-0.8488230109214783,-0.7125411033630371,1.0610315203666687,2.375,-0.17073873430490494,-0.13553741574287415,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.0702177584171295,-0.8090593218803406,1.4185758233070374,0.125,-0.014297541230916977,0.03476245701313019,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.804389625787735,-0.6940047740936279,2.269750237464905,0.125,0.027592432219535112,0.042079705744981766,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.9930180013179779,-0.969708263874054,1.1208373606204987,1.25,-0.08403995260596275,-0.017636649310588837,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.9700411319732666,-0.6381109356880188,1.1078305938281119,0.5,-0.18814200945198536,-0.017133349552750587,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-1.2023954457706876,-0.6867483258247375,0.6843989781207509,0.125,-0.00916367769241333,0.44968363642692566,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.7555178105831146,-0.725188136100769,0.7216659188270569,2.75,-0.06762749329209328,0.031213872134685516,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-1.1398717164993286,-1.1116602420806885,1.0702000856399536,1.75,-0.07739482447504997,0.10719431191682816,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9047191143035889,-0.7990570068359375,1.298194706439972,2.125,-0.019081951468251646,0.0007265110034495592,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9451597929000854,-0.7761081457138062,0.8124980330467224,2.125,-0.15017248690128326,-0.14681139588356018,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9545662999153137,-0.6976891756057739,1.7712324857711792,0.25,0.0076923060696572065,0.008387848734855652,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.0336857736110687,-0.6064441800117493,1.4775727987289429,1.875,-0.004682598635554314,0.03729644790291786,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.058170199394226,-0.698104739189148,1.0998750925064087,2.5,-0.07254964858293533,-0.05637998878955841,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9884966909885406,-0.7019166350364685,1.4298602938652039,0.25,-0.031551411375403404,0.020202208310365677,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9415172338485718,-0.5847499370574951,1.8093698620796204,0.875,-0.04064461961388588,0.04704421013593674,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9319348633289337,-0.7430263161659241,1.122208595275879,1.75,-0.03884223289787769,-0.03581438958644867,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9133531153202057,-0.6422677636146545,0.9855062961578369,2.0,-0.027514135465025902,0.0229940228164196,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.9061664044857025,-0.6691462397575378,1.118569791316986,2.125,-0.09960602968931198,-0.06404675543308258,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.0406794250011444,-0.8109384179115295,1.6083810329437256,0.625,-0.03160338010638952,-0.02767823450267315,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.9873274862766266,-0.6581451296806335,0.9960789382457733,2.375,0.012738654389977455,0.08701389282941818,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.000154286623001,-0.7774080634117126,0.8713391125202179,1.75,-0.0008828155696392059,0.09880372136831284,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9053593873977661,-0.6385655403137207,0.7343697845935822,3.625,-0.05868057953193784,0.014759211800992489,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.7824605703353882,-0.6596503853797913,1.1882777214050293,1.25,-0.08929748833179474,-0.0750480592250824,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.9981703162193298,-0.6829251050949097,1.7512444853782654,1.5,0.07735372334718704,0.09351194649934769,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.0237369537353516,-0.7555544376373291,1.4977974891662598,0.625,-0.10125730745494366,-0.0575401745736599,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9400682747364044,-0.6602640748023987,0.9040180146694183,3.125,0.08438472636044025,0.12576530873775482,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-1.0024710297584534,-0.7875734567642212,0.5538226515054703,5.0,-0.12414455786347389,-0.03485339134931564,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,1,-0.8011789917945862,-0.7416488528251648,1.1918593645095825,0.5,-0.1766420304775238,-0.1205168217420578,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.8795588612556458,-0.7581746578216553,1.0881068408489227,0.375,0.025756441988050938,0.06525734066963196,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9082710444927216,-0.8149133324623108,1.600162148475647,0.875,-0.0326017327606678,0.0470290407538414,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-1.17243030667305,-0.730837881565094,0.7956960648298264,4.25,0.04003021866083145,0.05476648733019829,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.9466507732868195,-0.8166072964668274,1.2277627885341644,0.375,-0.14448599517345428,-0.11862634122371674,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.8249555230140686,-0.7958647012710571,1.3494947254657745,0.25,-0.030985395424067974,0.02495533414185047,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.078868716955185,-0.7466790080070496,1.6667563915252686,0.5,-0.04856345243752003,-0.026620488613843918,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.9606012403964996,-0.9396599531173706,0.9757093787193298,1.0,-0.12336073443293571,-0.07615039497613907,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.932261049747467,-0.6941028833389282,1.1884151995182037,0.75,0.030122585594654083,0.16096286475658417,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.7501243948936462,-0.6739798188209534,0.960818737745285,1.125,0.019198093563318253,0.053523849695920944,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.9444932639598846,-0.9136102199554443,1.339993178844452,1.125,-0.10601026751101017,-0.03623722866177559,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.0492045879364014,-0.7813957929611206,0.9547331631183624,2.375,-0.11431581526994705,-0.10686272382736206,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.8303369879722595,-0.7658205032348633,1.6156507730484009,0.125,0.04473612643778324,0.11007767170667648,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.8068739473819733,-0.7977297902107239,1.3404822945594788,0.125,-0.011854581534862518,0.0899428278207779,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.0375604033470154,-0.7722979784011841,1.6882935166358948,0.625,-0.03756939247250557,0.028991885483264923,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-1.0211199820041656,-0.7225635647773743,1.3250879645347595,0.625,-0.08114208513870835,0.004474709741771221,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-1.0951391220092774,-0.8044464588165283,0.9586316030472517,1.625,-0.07901678457856179,-0.019293159246444702,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.7504718899726868,-0.7067422866821289,1.0281404256820679,0.625,0.05018841661512852,0.06508013606071472,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-1.0262743532657623,-0.7625352740287781,1.0743963420391083,1.25,-0.06657539494335651,-0.02872816100716591,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.8618052005767822,-0.7092020511627197,0.7605209052562714,2.625,-0.03433446120470762,0.013964125886559486,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9158274233341217,-0.8277118802070618,1.8219147324562073,0.5,-0.012841079384088516,0.043006621301174164,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.7351838946342468,-0.6216717958450317,0.8439677059650421,1.625,0.0003735087811946869,0.12157128751277924,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.8825191259384155,-0.6959905624389648,1.112366408109665,0.375,-0.13988683931529522,-0.043788518756628036,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-1.1060695350170135,-0.6583495736122131,1.665477693080902,0.75,-0.02936345338821411,0.09483078122138977,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9881351590156555,-0.7801651954650879,1.6878517270088196,0.75,-0.06754280254244804,-0.0363818034529686,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-1.0202660083770752,-0.8228740692138672,1.1938539201393723,1.5,-0.06329787410795688,0.05487535148859024,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-1.0423122346401215,-0.6435158848762512,1.3384392857551575,1.125,-0.07087081298232079,-0.039285629987716675,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.8644203245639801,-0.6420933604240417,0.8114837110042572,2.375,-0.08344326913356781,0.04029998183250427,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,1,-1.0004932582378387,-0.7247709631919861,1.0093468725681305,1.375,-0.047754423692822456,0.04374336823821068,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.1563291549682617,-0.8500596284866333,1.1665626168251038,2.125,-0.012578130699694157,0.009971460327506065,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.8357836902141571,-0.6940862536430359,1.0094199776649475,0.75,-0.016874993219971657,0.040641460567712784,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.567571371793747,-0.5585491061210632,0.9340178668498993,2.25,-0.013085709884762764,0.04714302346110344,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.126662701368332,-0.7710307240486145,1.1216990947723389,2.25,-0.0325973741710186,0.060773707926273346,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9850768744945526,-0.8030700087547302,1.174466848373413,1.875,-0.05114874383434653,-0.005223366431891918,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.9887261390686035,-0.7685625553131104,1.6631572842597961,1.25,-0.057772524654865265,-0.05365706607699394,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-1.1028259992599487,-0.9305315017700195,1.6033482551574707,0.125,-0.03726886212825775,0.07860442996025085,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-1.1648148000240326,-0.877734363079071,0.9948561787605286,2.125,-0.07430009357631207,-0.056737300008535385,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,1,-0.8793021142482758,-0.6796002984046936,0.8597670793533325,1.5,-0.1156600194517523,0.004048376809805632,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9501342475414276,-0.867487370967865,1.143796682357788,0.375,-0.04694847948849201,-0.018410231918096542,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-1.0237658500671387,-0.6527547240257263,1.0818150151520967,0.75,-0.07396130040287971,0.07403218001127243,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.1205147504806519,-0.9480670690536499,1.3191665410995483,1.375,-0.08460937440395355,0.032239750027656555,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,1,-0.856239914894104,-0.7176709771156311,0.6016699969768524,4.375,-0.029388095252215862,0.02006293274462223,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.8329244554042816,-0.791632890701294,1.3925317823886871,0.25,0.10709189996123314,0.27500593662261963,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,1,-0.9394302666187286,-0.7646576762199402,1.6631061434745789,1.625,-0.11112229339778423,-0.02736438438296318,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.8731393218040466,-0.7121293544769287,1.0076965987682343,0.375,0.05747958458960056,0.06405025720596313,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.8757775127887726,-0.6807289719581604,1.189675509929657,0.125,0.04054427146911621,0.15735653042793274,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.83470019698143,-0.653370201587677,0.9951351881027222,2.0,0.05775705352425575,0.23012149333953857,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9905407726764679,-0.6755532622337341,1.5858380794525146,0.875,-0.07743524014949799,-0.07509008049964905,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,1,-0.7250039279460907,-0.6703553795814514,1.18527552485466,1.375,0.04045761749148369,0.09200338274240494,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.935204416513443,-0.6364890933036804,1.6634497046470642,0.125,-0.1382286325097084,-0.11213800311088562,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.043900191783905,-0.8352299928665161,0.8731288909912109,2.75,-0.04410617658868432,-0.0022255675867199898,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.156094491481781,-0.8893296718597412,1.3139916062355042,0.375,-0.03409754857420921,0.06420575827360153,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-1.2092465162277222,-1.0393643379211426,0.9904276132583618,1.875,0.042721751146018505,0.08871545642614365,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,0,0,-0.9161079525947571,-0.7347626686096191,1.6532084941864014,1.0,-0.08743193186819553,-0.04370403662323952,0
DeepSeek-R1-Distill-Qwen-7B,0,mmlu,,1,0,-0.8538620173931122,-0.6582786440849304,0.8844946920871735,1.875,-0.007687017321586609,0.05233678221702576,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8892563283443451,-0.8091174364089966,1.0640471279621124,1.25,-0.14187488332390785,-0.08608577400445938,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8684242963790894,-0.8253014087677002,1.3618329167366028,0.875,-0.06326594203710556,-0.02430182695388794,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.6677271723747253,-0.6260719895362854,0.6106888502836227,4.625,-0.1870054490864277,-0.05358976870775223,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8363730609416962,-0.7309996485710144,1.1571804285049438,1.75,-0.15164762362837791,-0.08110962063074112,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.9988074898719788,-0.9048721790313721,1.1443256735801697,1.375,-0.059275999665260315,0.02776399254798889,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.9277967810630798,-0.8301383256912231,0.945393294095993,1.875,-0.12827982008457184,-0.09044995903968811,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.8161667883396149,-0.6555557250976562,0.6111616641283035,3.0,-0.07707472331821918,-0.051678355783224106,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.9538851976394653,-0.9351832270622253,1.3231905102729797,1.625,-0.14263496175408363,0.03750508278608322,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.842441976070404,-0.7133132219314575,0.968396931886673,2.625,-0.18389282375574112,-0.1619095802307129,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-1.0450168550014496,-0.9988269209861755,1.0352769494056702,2.25,0.07922559790313244,0.11354640126228333,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8323994576931,-0.6964089870452881,1.0952434241771698,1.875,-0.18087634071707726,-0.081385038793087,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8548952639102936,-0.7258756160736084,0.7969899773597717,3.75,-0.010837946087121964,0.06265441328287125,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7918486297130585,-0.7682244777679443,0.6214206218719482,3.625,-0.008843949064612389,0.04408811777830124,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8867932558059692,-0.7145856618881226,0.8927827477455139,2.75,-0.12580831348896027,-0.12206478416919708,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.89431431889534,-0.6659510731697083,1.1904579997062683,1.625,-0.11741505563259125,-0.06949290633201599,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.7850203812122345,-0.7282608151435852,0.9487310349941254,0.5,-0.003897208720445633,0.07619623094797134,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.8361224830150604,-0.6528330445289612,1.0712003409862518,2.5,-0.12662921473383904,-0.07688132673501968,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-1.0120011270046234,-0.9872121214866638,1.1143104135990143,0.25,-0.005077976733446121,0.05086102709174156,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.8805900514125824,-0.7068883776664734,1.0666725039482117,2.375,-0.17450247704982758,-0.13000860810279846,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7248207628726959,-0.6806731224060059,1.0749041140079498,1.5,-0.18350804597139359,-0.17558327317237854,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.8375463485717773,-0.6470456123352051,0.795322060585022,2.75,-0.024181069806218147,0.059675183147192,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.9951931536197662,-0.899135172367096,1.177157700061798,1.75,-0.0680193267762661,-0.040643900632858276,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-1.0264285504817963,-0.988468587398529,1.2447380423545837,0.625,-0.074612847995013,-0.013371615670621395,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.823321521282196,-0.6796756982803345,0.6474408060312271,3.5,-0.06392950424924493,-0.012304899282753468,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-1.1707909107208252,-1.0660985708236694,1.1011362075805664,0.125,-0.2014407031238079,-0.0686052069067955,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.8385186791419983,-0.7793013453483582,1.050156593322754,1.25,-0.019823644310235977,0.04518028348684311,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.7493691742420197,-0.6456169486045837,0.885744720697403,2.625,-0.04911668226122856,-0.03414662182331085,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.9113255739212036,-0.8966256976127625,1.213611662387848,0.75,-0.04590418515726924,-0.006570621393620968,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7749645113945007,-0.720608115196228,0.9761187136173248,1.625,0.04199046874418855,0.08372186124324799,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.9832797348499298,-0.7330668568611145,1.4646188020706177,0.0,-0.05770627222955227,-0.042827386409044266,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8614897727966309,-0.8139774799346924,0.9811730086803436,1.5,0.028937913943082094,0.06312452256679535,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-1.0455138683319092,-0.9342033863067627,1.193396896123886,1.375,-0.1381431184709072,-0.08537084609270096,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.8485543429851532,-0.7969380021095276,1.09390789270401,0.75,0.04075003042817116,0.05569339543581009,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-1.1483855843544006,-1.0048099756240845,0.929951012134552,1.125,-0.06628543930128217,-0.014674470759928226,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8044012784957886,-0.6907694339752197,1.22819584608078,0.75,-0.14167198911309242,-0.07599995285272598,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.716468870639801,-0.6533969044685364,1.2356514632701874,1.375,0.021467342972755432,0.11965474486351013,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.9268182516098022,-0.8827571272850037,1.0245791971683502,0.75,-0.09099468775093555,-0.05467981472611427,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8644981682300568,-0.6516445279121399,1.2116066217422485,2.75,-0.008565409108996391,0.05394216254353523,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-1.014899104833603,-0.7211546301841736,1.0866715013980865,2.5,-0.13013621792197227,-0.07692290097475052,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7964107096195221,-0.6875975728034973,1.3507561087608337,1.125,-0.05571538582444191,0.04566716402769089,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-1.0406802296638489,-1.0285873413085938,1.1237825155258179,1.25,0.10262931464239955,0.20931367576122284,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.830081969499588,-0.6733580231666565,1.0798222422599792,2.0,-0.10831230506300926,-0.08273693174123764,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.9482200145721436,-0.6727628707885742,1.305222988128662,1.0,-0.14295455068349838,-0.12549647688865662,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8427833914756775,-0.833644449710846,1.0580866038799286,1.375,-0.13492703065276146,-0.10785534232854843,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.9307072460651398,-0.7270500063896179,1.0516322255134583,1.125,-0.1412430740892887,-0.08179862052202225,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.9379392862319946,-0.7837469577789307,1.009125679731369,1.5,-0.10246443748474121,-0.0657120794057846,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-1.0079204738140106,-0.731309711933136,0.9595015943050385,2.125,-0.011621624231338501,0.09910848736763,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.9483818411827087,-0.7521053552627563,1.2373723983764648,1.625,-0.11073193699121475,-0.08343259990215302,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.8329712450504303,-0.6422832608222961,1.137269288301468,1.75,-0.12311232835054398,-0.06965258717536926,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6872168183326721,-0.6809808015823364,1.2520132958889008,0.75,-0.07712166639976203,0.002515512052923441,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.7230342924594879,-0.5824408531188965,1.480021893978119,0.75,-0.10408840607851744,-0.004072314128279686,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.7791873216629028,-0.7131565809249878,0.6732644140720367,2.875,-0.004129685461521149,0.09119731187820435,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.6056347191333771,-0.5535314679145813,1.0395089089870453,0.625,0.047203349182382226,0.09563104063272476,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-0.8382425904273987,-0.6924834251403809,1.168528974056244,1.75,-0.09642132557928562,-0.04900925233960152,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,1,1,-0.9055171012878418,-0.7857456207275391,1.2504201531410217,0.5,-0.14158395677804947,-0.127028688788414,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-1.008947342634201,-0.8670476078987122,0.9795050323009491,0.25,-0.16288558021187782,-0.10703480988740921,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-1.0503853857517242,-0.7895936369895935,1.1040008664131165,1.375,-0.06094581913203001,-0.021952031180262566,0
DeepSeek-R1-Distill-Qwen-7B,0,medqa,,0,1,-1.0382263660430908,-0.729314923286438,0.9571220874786377,2.5,-0.056925440672785044,-0.005865414626896381,0
